study_id,site_id,core_id,species_code,code_type,habitat
Marot_et_al_2022,Grand Bay,16CCT03_GB265G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB263G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB260G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB258G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB256G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB255V,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB253G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB252G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB251G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB250G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB245G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB244G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB239G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB238G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB236G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB235G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB234G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB233G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB232G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB231G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB230G,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB289S,Distichlis sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB288S,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB287S,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB286S,Spartina alterniflora,Genus species,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB285S,Spartina alterniflora,Genus species,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB284S,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB283S,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB282S,,NA,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB281S,,NA,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB280S,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB34M,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB34M,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,15CCT02_GB174S,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB173S,Juncus sp.,Genus,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB172S,Juncus roemerianus,Genus species,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB171S,Spartina and Juncus sp.,Genus,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB170S,Spartina sp.,Genus,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB148G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB147G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB121G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB120G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB119G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB118G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB117G,,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB116G,,NA,NA
Marot_et_al_2022,Grand Bay,14CCT01_GB53D,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB53D,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB53D,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,16CCT03_GB265V,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB260V,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB256V,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB250V,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB254M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB245M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB244M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB240M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB239M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB238M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB237M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB236M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB235M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB234M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB233M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB232M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB231M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB230M,,NA,NA
Marot_et_al_2022,Grand Bay,16CCT03_GB34S,Juncus sp.,Genus,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB64M,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB64R,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB60M,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB60R,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB53M,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB53R,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB39M,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB36M,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,14CCT01_GB36R,Juncus roemerianus,Genus species,marsh
Marot_et_al_2022,Grand Bay,15CCT02_GB101G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB102G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB103G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB104G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB105G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB106G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB107G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB108G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB109G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB110G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB111G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB112G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB113G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB114G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB115G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB144G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB151G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB152G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB158G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB159G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB161G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB162G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB163G,NA,NA,NA
Marot_et_al_2022,Grand Bay,15CCT02_GB165G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB300G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB301G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB302G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB303G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB304G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB305G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB306G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB307G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB308G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB309G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB310G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB311G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB312G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB313G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB314G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB315G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB316G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB317G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB318G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB319G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT04_GB320G,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB301M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB302M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB303M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB304M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB305M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB306M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB307M,NA,NA,NA
Marot_et_al_2022,Grand Bay,16CCT07_GB308M,NA,NA,NA
